gene_id	Ctrl_18M_A	Ctrl_18M_B	Ctrl_18M_C	MCAO_18M_A	MCAO_18M_B	MCAO_18M_C
ENSMUSG00000022249.13	0	0	0	0	0	0
ENSMUSG00000022253.14	11.8304659888079	11.8798640363941	11.0503115099742	12.8800244497168	13.5690566457786	12.1431368699589
ENSMUSG00000022255.15	129.507533221252	112.928781609037	105.680049405262	96.2076300122133	107.002120868671	132.825815526066
ENSMUSG00000022257.3	99.633128299663	122.203023716353	113.666548094451	69.8503151113126	76.9733683978439	62.9919569653847
ENSMUSG00000022261.5	11.8004481093714	8.22226102710879	9.67866975791485	9.71735474863374	12.1016684462718	12.7796063039508
ENSMUSG00000022262.7	0.222952325129479	0.126542786495472	0.154556900769197	0.067198049138696	0.107092537407988	0.113874754856599
ENSMUSG00000022263.9	10.8404918357497	6.98965163579822	9.04482233067515	6.93160376147083	8.21455431606695	9.17929828796739
ENSMUSG00000022265.6	96.3608144820613	95.0074122020914	105.965331753612	72.1735786254939	79.3301763730838	69.2801463330109
ENSMUSG00000022269.13	35.5549920757468	17.2645829267741	19.2503322527372	10.8685540346065	16.3810857429322	14.1591128030539
ENSMUSG00000022270.15	21.0349833952671	15.8153542875709	17.0360698629011	16.0094564665375	18.2442144318769	15.2409290666241
ENSMUSG00000022272.17	3.83800029938422	3.70571923493891	2.37776329675718	8.85525582806038	12.8597476126893	8.56274411699804
ENSMUSG00000022280.8	8.45151570740249	6.75750688576141	6.80023769863463	5.84148082932042	5.56689401862379	6.70964587165278
ENSMUSG00000022283.14	32.8091316452234	45.1124900734798	46.913292709819	104.200702560096	90.5834238380343	122.535397372869
ENSMUSG00000022285.16	257.679316427456	344.124038126287	317.202312411334	281.19755762857	279.085718023384	274.688805873293
ENSMUSG00000022286.15	1.12552221426759	0.979845234706995	0.814465275061721	0.607048903628596	0.89834187060448	0.514357111113414
ENSMUSG00000022288.1	0	0	0	0	0	0
ENSMUSG00000022292.15	11.4047641013278	5.87165509399456	8.09487784027012	8.42400952869601	13.1779739780631	8.66895219472253
ENSMUSG00000022295.7	122.636495362084	109.311403764399	114.67295105207	83.80958010417	90.2683358979922	75.99380721757
ENSMUSG00000022296.8	13.5266130366043	5.78642521962012	9.16146798630126	9.55971476726724	9.79402913456103	6.07499417982234
ENSMUSG00000022297.14	2.5052611962556	0.935036197629971	2.56225760756171	3.40975898332845	3.28792397323623	5.30325276870976
ENSMUSG00000022299.8	1.47492713751731	1.01652262964856	1.30363831977457	1.22805650985268	1.03233270575567	1.15259634681433
ENSMUSG00000022300.9	51.4179359019905	74.3876848604907	69.1931054070169	65.4802063877721	71.5224715758032	71.4592396561188
ENSMUSG00000022303.8	0.338784615753026	0.31132128244919	0.22180755349115	0	0.263468315777818	0
ENSMUSG00000022304.12	3.41779560715044	0.246085303708017	0.175329043743797	0	0	0
ENSMUSG00000022305.12	38.1430077299019	27.7925414097204	36.3367398518268	23.1650630984267	28.3095928169374	21.342490247269
ENSMUSG00000022306.8	0.890308406546091	0.993449295573461	0.74944130207473	0.651683570489646	0.939664470804468	0.883480618557196
ENSMUSG00000022307.15	45.5701518965636	28.870120321975	35.2722954793159	22.0151292065249	25.1973210297231	21.936152852116
ENSMUSG00000022309.8	0.948152130302233	1.44451004134072	1.27421308125489	3.51577088660204	2.0374682161175	2.59981074515659
ENSMUSG00000022311.15	3.83733881115956	3.10199212066948	4.29661247309873	3.83495951102072	4.14991988952376	2.57356334735144
ENSMUSG00000022312.10	88.8786983629361	92.8113876632604	88.7970329946015	86.9890936063303	101.660570770487	100.892080785459
ENSMUSG00000022313.10	10.9296558864468	15.3523158093643	19.0578458149851	30.477437995767	24.4036481347427	28.7069427760379
ENSMUSG00000022314.9	48.2256849695121	71.5562053681943	76.2685297654715	73.8860786014518	71.3097560811029	68.670903081065
ENSMUSG00000022315.3	0	0	0	0	0	0
ENSMUSG00000022321.15	58.5811690769496	31.1398589185074	65.9572085852299	38.2126513518671	47.6151429899363	44.0031431894861
ENSMUSG00000022322.7	0.73358816015967	0.722272663286434	0.411678961677766	1.87939139397613	1.22251131759832	3.36683801176231
ENSMUSG00000022323.11	104.851129895331	32.6577654504601	55.4460842312982	53.5947816777864	63.8024434227083	54.2759831767251
ENSMUSG00000022324.14	3.41428287657808	4.37010807876404	4.79010520614417	4.21736159924817	2.4181816261698	5.82330680360858
ENSMUSG00000022325.14	1.58389705805843	1.30995141242619	0.995906255676759	1.29849677979972	1.33032619099533	2.20044679970884
ENSMUSG00000022329.14	3.95321330016985	2.87879698860424	1.90455339997049	3.82182753255156	3.39343484390962	5.11642482984251
ENSMUSG00000022330.4	0	0	0	0	0	0.692705582424885
ENSMUSG00000022332.7	40.3297965608894	49.4689331441583	54.6950634992061	31.9804449533195	41.5853810511701	34.7050924053607
ENSMUSG00000022335.16	0.405054330895074	0.817302208952326	0.26157436508004	0.309689732926429	0.112809951301843	0.388886959033138
ENSMUSG00000022336.2	24.7681720259501	24.1482184787155	33.8165816172003	38.7882650547876	32.8570714899404	45.4379609857904
ENSMUSG00000022337.6	51.3709474281005	33.4010007493896	36.9333352436901	36.7509806006308	41.6090437818451	37.0304041089356
ENSMUSG00000022338.6	59.2764160110114	41.3254223397025	39.9018897908214	57.8065755431226	51.7740547171166	60.0819714918275
ENSMUSG00000022339.8	12.797174004309	13.9476427951164	12.8600428263181	7.43385272814709	8.50570553592088	10.9824385866531
ENSMUSG00000022340.14	39.8916176368958	12.5156076872134	19.880556488623	12.0121328362856	16.5816460665069	13.9583421825519
ENSMUSG00000022342.5	10.930477044243	7.85802119891092	9.99420399523879	6.27652331089751	6.92501021868671	6.42266233720333
ENSMUSG00000022346.14	0.407786961561104	0.140522474696873	0	1.1753064490169	1.54602318976076	3.27523179689593
ENSMUSG00000022347.7	0	0	0	0	0	0
ENSMUSG00000022350.6	9.50772992268233	7.57205043110959	6.95111020073969	7.98398983044003	8.50318981402805	9.03513735192495
ENSMUSG00000022351.14	11.9528641203098	15.5594080445774	14.9320861613604	12.5015310231751	12.4880185678523	10.2565202581623
ENSMUSG00000022353.9	5.13955821619846	4.91808773399119	4.58857837831487	6.746771867514	5.99548834149372	6.67548829916662
ENSMUSG00000022354.3	754.837899128565	661.610933730731	596.401920480355	413.73324542305	523.185466040194	482.774340436305
ENSMUSG00000022357.2	2.74015794582804e-06	0	0	0	0	0
ENSMUSG00000022358.6	8.35247495321298	6.66692007159753	7.67163280755199	4.92623535776907	5.25726096070573	4.14792781113426
ENSMUSG00000022359.9	23.6500288268783	17.4195171733787	15.2476907519145	8.32528067129719	15.7950470825915	18.3405190302623
ENSMUSG00000022360.7	3.18184960039405	1.28132867365905	2.25478585041554	3.14956584248217	2.63560475886763	4.36154247789854
ENSMUSG00000022361.14	26.1342592595773	19.2445656124204	25.280061374522	22.3473935696763	24.9898362439088	19.2721019004592
ENSMUSG00000022362.13	0.359785726389203	3.29445381553557	0.706673573452829	0.230435009080151	0.419704608577353	0.313838177987685
ENSMUSG00000022364.14	2.11922351132271	2.79035615810451	2.39482043741252	2.26941115451042	3.46402450573407	3.0188502513639
ENSMUSG00000022365.5	27.597516832414	24.4445181962904	25.4489794801663	37.5523968455372	36.7238107636271	43.0013874817781
ENSMUSG00000022366.12	0	0	0	0	0	0
ENSMUSG00000022367.7	0	0.0691099764559644	0.098477637466346	0.256896648692231	0.467899363928142	1.13188407376702
ENSMUSG00000022369.13	3.14391667220033	1.24567134270134	1.77501199725375	6.77804116099947	6.58289694939989	7.84171970971139
ENSMUSG00000022370.13	64.6362954259008	44.2419071639871	50.2033615188388	36.2327314289246	46.0837906931941	58.3607094911656
ENSMUSG00000022371.15	0.194080645116728	0.444176917750416	0.274518304133339	0.344867688097584	0.677867491056439	0.831443254765572
ENSMUSG00000022372.14	1.7654117079004	2.94041783492464	1.87824480954746	13.0437945623602	10.1995585220571	18.322041980818
ENSMUSG00000022375.6	3.54651209169475	5.92548111175907	3.58847203479681	5.91956970342937	3.38494116900414	1.86630384252105
ENSMUSG00000022376.7	0.125659724648191	0	0.246814257389836	0.268274509780443	0.195448924667432	0.10910907436318
ENSMUSG00000022377.16	55.8282375654039	54.4781530095374	68.1655964803466	52.2157833391826	36.5285309652136	22.6286926404757
ENSMUSG00000022378.13	229.693802536367	242.743150674117	249.204508384949	256.610950830889	287.843419186925	233.683738739039
ENSMUSG00000022382.14	14.6820961054614	28.7729576236385	22.5686830602865	36.1424666518668	32.4640210793582	27.5473830784817
ENSMUSG00000022383.13	0.441098596157685	0.434200820298233	0.866203040530623	0.726310888817966	0.51445018220045	0.441078131776893
ENSMUSG00000022385.10	0.0803021613810719	0	0	1.23436098431261	2.06085695727952	3.34682287279674
ENSMUSG00000022386.12	17.291051283418	23.2758071526479	18.589750598032	8.4495142491918	11.0524878762755	10.3477868948226
ENSMUSG00000022387.16	9.66114957092706	8.11569962602792	5.71795878227501	6.18527433845115	7.71706408472616	8.38704235817453
ENSMUSG00000022388.14	2.08026413588382e-44	3.40265116828867e-32	0	0	0	2.54457934870968e-66
ENSMUSG00000022389.14	62.2111427346461	100.734526154223	90.1147489957335	57.4750422965456	65.2306760299821	52.4868055348627
ENSMUSG00000022390.10	36.5901070976537	22.7712924879278	30.1695405182849	21.3865657917041	25.6267373211322	24.4460352982477
ENSMUSG00000022391.15	107.979284899834	117.075117161028	119.470337817537	89.4962610588164	93.9353119085059	87.8854364880124
ENSMUSG00000022394.14	3.90658978530035	8.08455238928814	8.02255471965273	6.12355122765924	8.75653048107693	6.49235577018823
ENSMUSG00000022400.8	99.9335351934161	62.7352181065356	86.113409029669	72.5630388006502	78.0962272387212	80.124276713878
ENSMUSG00000022401.11	3.5032872577037	1.32335980064167	2.25281947763222	2.17047421008661	1.77699634928728	2.85509365531625
ENSMUSG00000022403.14	28.3796696332335	31.7652415420693	31.2493922482035	42.5290511270647	40.2311256124278	47.2085617022656
ENSMUSG00000022404.7	31.7500661875958	16.5543553586429	22.5044505611389	15.9144956714832	28.3417243143804	24.331976971408
ENSMUSG00000022407.8	1.61383510270922	1.62470851416189	2.15089171775821	2.45005600008597	2.70935775416128	2.9947601739263
ENSMUSG00000022408.6	0	0	0.142613736415103	0	0.169400741658907	0.126090381685946
ENSMUSG00000022412.12	6.42722488029473	2.45774793665133	3.82791925368912	2.97449154280543	3.86972825019303	2.77233644899454
ENSMUSG00000022414.7	3.03910500349909	2.55433965577677	1.31032539430247	1.23435536033897	2.50760183998412	1.60903939365341
ENSMUSG00000022415.12	57.6820012901808	76.3569215890744	83.344305890077	359.582815148795	437.06558045161	469.41093927067
ENSMUSG00000022416.15	3.12607930007315	2.09626997980597	2.11583822082473	1.05520649175391	1.99581931931557	1.00870707333669
ENSMUSG00000022419.15	4.4368980520327	8.01446308725271	7.52923786968272	4.31431890494772	6.4009180964396	6.06910149918876
ENSMUSG00000022420.15	93.2337999744982	117.791086598754	114.841798804484	95.3806246872064	102.404327757812	82.0097347647364
ENSMUSG00000022421.18	131.208470356192	325.227192437923	282.663449356567	218.908956286303	169.618438781118	131.471098236001
ENSMUSG00000022422.13	0.180202165964479	0	0.129046115976324	1.38506379418373	0.363499396189605	2.47590465034278
ENSMUSG00000022425.15	78.1105824629402	88.9742790548034	86.7272409629247	72.0121705817829	76.9771046184768	58.8171425504104
ENSMUSG00000022426.5	23.7659033158886	12.1426427834304	12.3234235631769	7.38751118528373	11.680920186731	7.04363102485072
ENSMUSG00000022427.3	84.0046706440937	111.927001790929	104.410525366798	108.074776807841	94.1542544375945	121.743580897225
ENSMUSG00000022428.7	5.29117587927945	5.47001291972194	4.76330062544843	4.51849726825528	4.11489904812461	3.63712228855186
ENSMUSG00000022429.10	0.203279893427328	0.140100976560148	0.199636084768418	0.7811783757324	0.237133440106062	0.529518279252005
ENSMUSG00000022431.2	0	0	0.273941407645924	0	0	0
ENSMUSG00000022432.6	0	0.0726943144923211	0	0.270220967060177	0.184562823150009	0.13737576398273
ENSMUSG00000022433.18	63.3669223327074	92.2837130552591	88.3260181185961	62.9972220219743	69.4319315910021	61.5541428907921
ENSMUSG00000022434.7	3.88825059451999	2.9775539378841	3.05484630159943	3.32045028179081	3.22545436425397	4.3514550076614
ENSMUSG00000022435.5	0	0.308256599649893	0	0.286462721758264	0.260875378658578	0
ENSMUSG00000022436.15	84.3205882962182	64.1719686045526	71.9530626266865	45.8857197991517	48.8189532778601	44.7661953935627
ENSMUSG00000022437.6	45.9186877611457	39.2272341263672	37.8046599993773	33.8124543693073	39.2920888266897	47.1524314223322
ENSMUSG00000022438.6	3.03246731131365	2.02404752509989	1.33114995043355	5.18665345756129	4.59159098460887	6.51468803103006
ENSMUSG00000022439.9	0.40488553734809	0.6697137061308	0.795255325563103	3.21556317324692	3.40065820379991	3.79682392131606
ENSMUSG00000022440.8	0.101681004603471	0	0.399455087935284	1.30260509254993	1.66075505295617	2.20741814052619
ENSMUSG00000022441.17	0.264640909743586	1.82391610386462	0.519794288145452	1.35597660247387	0.102903735915744	0.686964713224581
ENSMUSG00000022442.15	1.43203989062023	0.300627932459931	0.856635001227155	1.11734015262216	0.508778599279692	1.23074727464756
ENSMUSG00000022443.16	4.39960380212486	4.06277370677251	4.11865397737724	15.6962854939227	15.8143757973324	23.5026071412179
ENSMUSG00000022445.6	0	0	0	0	0	0
ENSMUSG00000022449.14	0.363234589132973	0.834473286013913	2.07157900372317	0.87646536125836	0.747470790633804	0.866295963814601
ENSMUSG00000022450.5	551.523790793065	457.065650728832	436.411639744931	315.676452875221	359.840390783108	374.095331883433
ENSMUSG00000022451.12	6.1625155407348	3.95088744338597	4.29274304543924	5.04844430515023	6.77082884723528	8.15069592679666
ENSMUSG00000022452.14	233.7836245599	233.947183849798	248.920984867354	202.313172447044	203.922922144248	242.784434659911
ENSMUSG00000022453.7	0.94564531803014	1.79228770486831	2.08956128935528	2.57407867896877	2.89572043933085	2.97646290117933
ENSMUSG00000022454.16	20.3956664310977	32.784471511348	33.6555078967202	26.6173393225376	21.3310051943748	16.0994027465875
ENSMUSG00000022455.3	0	0	0	0	0	0
ENSMUSG00000022456.15	62.4235032647023	47.0419507221899	47.6425039405576	28.0951227582768	32.4749806598814	24.6681593953506
ENSMUSG00000022462.6	14.5878454384161	16.451964030452	15.6287238465291	13.5901073625722	14.0298820986417	16.3989107242819
ENSMUSG00000022463.7	10.6502341363728	18.6416693049805	16.7680944091738	12.1807676861348	15.4805320297131	10.5318382824761
ENSMUSG00000022464.13	0	0.074759783672212	0.106528509361143	1.06301819115163	0.414879902333389	0.823499122263968
ENSMUSG00000022466.5	7.17466095428868	6.09632579031318	5.4051683209278	4.02867728334214	5.38857666188376	3.58418803879262
ENSMUSG00000022468.11	4.31634752557218	4.68379379254185	3.78802897218128	2.11751043825218	3.74959630277619	1.11637933238471
ENSMUSG00000022469.16	11.6845280004836	14.4340978364744	8.76629389242197	11.6999741789275	13.3355179480841	8.67438544601857
ENSMUSG00000022471.13	2.32725243400436	5.94886559742673	1.45443695098794	3.1166374767704	3.79841625237955	1.56147846962445
ENSMUSG00000022472.16	39.885230854037	30.8057719250524	34.0085404057262	23.1563740591399	29.2740359029793	20.9947222139451
ENSMUSG00000022474.14	106.287699839794	137.018009595101	131.699136286132	112.97494504775	109.000998907278	110.363915710303
ENSMUSG00000022475.18	51.8668354972115	75.1748663121839	73.3027893475471	64.3601920356801	76.332482018612	67.2966101061835
ENSMUSG00000022476.7	26.9798236902095	51.5651967084675	48.6886564732236	43.8056931452665	40.1867891275839	43.7041146163178
ENSMUSG00000022477.12	128.679304344094	73.0487706879694	94.0907617989359	68.6625318767566	76.082155236207	67.278432684568
ENSMUSG00000022479.15	0.19415249642389	0.066904970221678	0.19067202794598	0.373052232036871	0.113242854732509	0.210726254494398
ENSMUSG00000022483.16	0.130234942168995	0.0598309227260834	0	0.889780118871103	0.557077968808202	0.414650957274448
ENSMUSG00000022484.7	0	0	0	0	0	0
ENSMUSG00000022485.3	0	0	0	0	0	0
ENSMUSG00000022487.14	0	0	0	0	0	0
ENSMUSG00000022488.8	1.29944343548918	1.85292056468862	1.8482145332483	9.58538820697248	10.1927586005052	15.5237577618472
ENSMUSG00000022489.5	12.2753738447421	12.3610262929302	11.5500305038899	12.0520911690579	8.83190250531151	6.38239235700913
ENSMUSG00000022490.6	50.13259585165	58.1385146824268	59.9529121561525	47.8670457155063	39.0596959033226	29.555289035387
ENSMUSG00000022491.4	0	0	0	0.611579014402435	1.11390187461337	2.07278536944041
ENSMUSG00000022494.13	4.0764325894678	2.87104065302888	3.46870973107405	3.22315553767235	3.22973856391304	2.08181415468237
ENSMUSG00000022496.5	1.97792278355262	0	0.647488918570161	0	0	0
ENSMUSG00000022498.16	6.73919641301004	9.70677489845793	9.02241482686519	9.89875601866501	8.11811000746276	10.7562595262667
ENSMUSG00000022500.14	5.33472005241343	4.66271888570557	6.05787041385375	29.949346870176	28.6667755094436	41.0338314058214
ENSMUSG00000022501.5	0	0	0	0	0	0
ENSMUSG00000022503.10	7.38820760116158	5.86815864826373	6.45930594521839	5.778886002613	7.26929049594063	7.80326747167873
ENSMUSG00000022504.9	0	0.0551998963943416	0	0.102595058083459	0.140146134103219	0.382488906128276
ENSMUSG00000022505.8	3.01556514667652	6.07858694178888	5.21215423394938	13.1346498566511	10.582546045068	10.5498559025828
ENSMUSG00000022507.5	20.3141437098924	12.9901940595769	18.3046441327576	13.8826102320289	15.8795603933079	16.4565790937365
ENSMUSG00000022508.5	4.56584263596482	6.20048138011137	3.5479837508325	5.5026082971321	5.79226284720095	6.14988116184023
ENSMUSG00000022510.14	0.431228735646907	0	0	0	0.154494466740473	0.0390812567213059
ENSMUSG00000022512.2	0.0664341748006629	0.091573196789774	0.130486598364108	0.170198595722209	0.154995867549409	0.17305244956103
ENSMUSG00000022514.14	5.54137809777431	2.634597520167	4.62913701550935	4.62386241455929	3.73173716815088	3.15941565346043
ENSMUSG00000022515.5	12.060184882277	15.0347807975342	15.1533470702531	11.5864261509649	11.3790335595918	11.2417165345304
ENSMUSG00000022516.9	147.99612910064	203.998682678475	174.560786470313	152.680761403285	166.011242300731	135.743191819401
ENSMUSG00000022517.16	41.0081641402528	48.1280943226108	48.6358915505942	36.3342441532794	39.2786384324112	37.5976994648459
ENSMUSG00000022518.15	0	0	0	0	0	0
ENSMUSG00000022519.13	1.79384201559773	0.877389751548562	2.04582972148001	1.33422588438843	0.472517332630419	0.602931092352068
ENSMUSG00000022521.10	98.4093750840327	130.510450462869	151.547541348566	131.050958751284	128.251003933535	125.264407637815
ENSMUSG00000022523.9	25.365564322639	16.8489549695781	22.0659037008583	8.77921970433312	12.8580040430606	9.50924845307047
ENSMUSG00000022525.13	6.40993494669831	5.34240868928855	5.41667107406101	4.86932074444659	4.69513411241559	3.17114108916182
ENSMUSG00000022526.7	5.46414364505997	6.17777052160287	6.75296032795867	4.64000321893039	4.15393009966975	3.09189951603166
ENSMUSG00000022528.7	34.4229348140183	24.6590844852218	30.9053649526597	37.342341429767	32.9801176894509	57.3549587457401
ENSMUSG00000022529.11	8.18083016388179	6.44369286204852	7.94586969876463	6.33363476329768	6.71172183682263	7.72778123400319
ENSMUSG00000022533.13	11.0809542103849	16.2985695030683	14.8962411905875	13.6668746028737	15.8801581886092	17.7662922839117
ENSMUSG00000022534.13	0	0	0	1.06341749328067	0.403499374285544	1.20139573253577
ENSMUSG00000022536.13	88.7297494626926	76.3963768941104	87.7740970278924	64.6166452340501	73.0279194094906	73.4491679432945
ENSMUSG00000022537.17	10.5042961480484	13.612368934762	10.1636145734943	8.10091224259164	8.00158973999106	7.28644941733123
ENSMUSG00000022538.19	8.57366292957771	14.4693830686204	13.7277795672665	18.4746971954743	13.0902475176023	17.8465126412827
ENSMUSG00000022540.16	32.619124855173	18.8551449594638	27.5564104899854	18.4207070484491	20.0485350080595	18.8818666161963
ENSMUSG00000022542.6	0	0	0	0	0	0
ENSMUSG00000022543.8	0.10093032951817	0.278245226610381	0.594723995940739	0.387862966640106	0.470955592405863	0.175273291028288
ENSMUSG00000022544.13	21.1715236888135	24.2249478198911	21.5994617848142	28.1654224288826	24.5458736001688	28.9384552117774
ENSMUSG00000022545.13	3.32879122602482	1.69525010871847	1.29016919385803	2.99605948174729	1.5745953143475	0.823830710394535
ENSMUSG00000022546.4	5.09847751645288	2.70298992331105	2.56773812419215	2.67935665368123	3.96505169260735	2.83779514199871
ENSMUSG00000022548.14	49.7724269182892	63.1871898528419	48.8473030072627	231.557835419068	243.869098663072	322.60728577799
ENSMUSG00000022550.17	7.05607208256338	11.8651083938603	9.08425531618687	3.11405044889211	8.34691615902219	5.27710524684755
ENSMUSG00000022551.7	104.758749643266	66.0193108948138	68.0533830782214	44.6433840202055	59.6759122743465	44.5956072830178
ENSMUSG00000022552.15	14.543366057792	10.1111436588509	9.81068759433366	7.72067538421885	11.7401019215563	7.71649525245075
ENSMUSG00000022553.15	52.4113087359272	35.7044848588471	36.5956397388618	29.9470972807166	34.810865799577	30.9088078141365
ENSMUSG00000022554.6	4.60450548219955	1.5867159423858	3.61756309547316	2.0643554513137	2.28280838938444	2.0989728416798
ENSMUSG00000022555.11	48.5288290559189	72.1948680700366	53.4709172942035	57.61479804171	65.9308437765895	49.3313249935542
ENSMUSG00000022556.9	3.45260357373109	3.53092902588121	6.56265484034188	3.85197203130733	4.93704194432776	5.99571265631501
ENSMUSG00000022557.10	4.62544500600102	4.9043906484218	1.92183567096238	3.98795971412724	1.76399181067099	2.47151010885333
ENSMUSG00000022558.15	103.808715693014	69.1298644959013	63.8687729475574	57.2734228412481	71.8806505938115	58.268823623659
ENSMUSG00000022559.7	15.5361002134428	11.8151958291156	12.6269977513715	10.9799087128461	11.8739582527647	10.1173730944555
ENSMUSG00000022560.8	1.29563189471879	1.674284265327	1.11335393812684	1.76337444158192	2.45602455955367	1.40622730887773
ENSMUSG00000022561.12	55.5907861026879	72.165356784969	68.6193748149597	68.836875059859	73.1965475007226	63.5984036909283
ENSMUSG00000022562.13	4.47469412059373	1.86345481035838	4.0079883463158	4.28321833067171	3.99743227142591	8.00823288178424
ENSMUSG00000022564.6	122.752141751707	181.354545336207	166.774090954814	123.880954746855	147.150551464424	116.006107478981
ENSMUSG00000022565.15	5.41913963584396	10.0901649844659	8.57099332546294	8.29474249438602	9.03181521730976	9.47261395719936
ENSMUSG00000022568.16	7.54441006193766	6.5116650501552	7.75538832807242	8.03831741588421	6.41556408132061	6.79501982767957
ENSMUSG00000022570.5	6.19903425272406	4.52369507105039	8.95280030560944	5.83875320210092	5.52988052622043	6.49071780472398
ENSMUSG00000022571.8	10.7162460992066	7.02243482421022	6.55600646009058	12.3768475273886	10.2466349020318	11.4403298346648
ENSMUSG00000022574.6	0.718893997596593	0.16515445370831	0.70600521776619	0.76739401632001	0.419308569190265	0.832276220129708
ENSMUSG00000022575.4	0	0	0.252371459041167	1.31671001846028	1.64875680309702	1.56191792377339
ENSMUSG00000022577.16	157.167093087152	398.543489340527	298.994896442675	364.287269105737	280.908993692244	300.534702387815
ENSMUSG00000022579.10	0	0	0	0.415501985135492	0	1.3269218151441
ENSMUSG00000022580.12	0.312092425390852	1.14719346753027	0.612963070862976	1.19943891994247	0.491031551273368	1.09712924314208
ENSMUSG00000022582.4	0	0	0	0	0	0.71245505138223
ENSMUSG00000022583.12	0	0	0	0	0	0
ENSMUSG00000022584.14	1.30374995193114	1.34781888201559	0.320092774872974	7.30644160514109	7.79445366810251	9.48074385895484
ENSMUSG00000022586.11	0.211922123032883	0	0	0.542927168075611	0.247214759699156	2.20811727212678
ENSMUSG00000022587.14	65.8226403419295	51.8327229231016	52.0075701066142	69.4760396650072	59.311008059199	85.5675156042152
ENSMUSG00000022589.7	0	0	0	0	0	0
ENSMUSG00000022591.5	16.2369583924448	8.5673826749803	12.7349547830713	8.75447422027987	11.8137801924373	10.2070217408402
ENSMUSG00000022594.14	19.6867791536446	17.8789629734032	18.09358444224	9.06806699091834	10.0931758665694	6.07453475048481
ENSMUSG00000022595.7	0.648931353365811	2.68346756668919	0	0	2.27100193218444	0.563460119701403
ENSMUSG00000022596.3	7.50928275621407e-08	4.24507004703218e-09	7.59691767710872e-08	3.34004982995572e-08	1.3335692305047e-07	1.18491620195035e-07
ENSMUSG00000022598.6	0.30713582569362	1.27007589235285	1.20652272084436	0	0	0
ENSMUSG00000022601.11	12.2337913263434	8.19127417778786	9.70501704261447	6.92097445127523	9.77868572182855	7.94019738945217
ENSMUSG00000022602.14	17.1617417404654	26.490580498501	32.0367152470647	8.90238472723453	11.3335014841454	15.3323754799818
ENSMUSG00000022603.9	0	0	0	0	0.16262647548869	0
ENSMUSG00000022604.18	4.25174977894283	3.1513850301771	5.02972830811192	3.45621300566478	3.27654095437463	2.36999620044712
ENSMUSG00000022607.14	12.9684082147421	13.2412645250375	13.7736850499541	11.1361708206687	10.1974662385027	8.46610415460739
ENSMUSG00000022610.9	2.03807259211958	3.30503938517936	4.00306362020372	1.84283275327427	2.79703439834691	3.33108242418908
ENSMUSG00000022613.8	0	0	0	0	0	0
ENSMUSG00000022614.7	0.822907318440478	1.23741459837918	0.734684712046035	3.16233226266419	3.66525734902263	3.37774446473157
ENSMUSG00000022615.7	0	0	0	0	0	0
ENSMUSG00000022617.14	141.972480467207	153.711452923367	126.404703949496	138.666943866037	154.467067789164	149.354485075418
ENSMUSG00000022619.5	76.0382995246361	112.413296444868	96.5249835629066	58.0635911388575	66.8895579909944	39.1613572275454
ENSMUSG00000022620.14	5.05580012099259	2.58081961862815	5.26702975348397	4.06776390019897	7.38800267951696	9.39656841424335
ENSMUSG00000022621.16	54.0479218435036	53.77629766467	49.361936885975	30.6728710800511	35.6507681978552	32.9752410736058
ENSMUSG00000022622.4	0.310630308314954	1.92677897106692	0.305061103714304	0	0.362361094303445	0.134858091213049
ENSMUSG00000022623.15	5.2135764675446	3.19921897397355	4.36270933284586	2.07320758583639	2.67468562668788	2.53736830562927
ENSMUSG00000022629.16	23.8158570818202	13.1298273464237	20.4661767765795	12.2231724474442	16.1556920062175	15.6625653473479
ENSMUSG00000022634.9	29.5142359882279	25.1167981011228	27.116737978022	14.4114043543259	18.7564004643738	16.9165078109843
ENSMUSG00000022635.9	150.131367469981	181.865539652649	184.982210455775	155.343712925833	155.552066260962	159.591968978855
ENSMUSG00000022636.13	19.623664053036	16.8560120160073	19.0041311237484	18.7570769123638	14.5482951655268	13.9908018640081
ENSMUSG00000022637.10	3.76808783701876	3.09813640712044	4.99894876991143	4.06461447495583	4.04856867782168	4.64938494545729
ENSMUSG00000022639.14	4.08938863469573	8.54261885751057	5.35289587090959	7.6200624956478	9.06155553354773	9.23878439958363
ENSMUSG00000022641.15	5.71211048955424	5.22737883249264	6.04010622323518	6.50468792181578	4.42291307710174	4.88343423014749
ENSMUSG00000022650.6	0	0	0	0	0	0
ENSMUSG00000022651.5	0	0.685608099338378	0	0	2.32090040414384	2.59128133962934
ENSMUSG00000022652.6	0	0	0	0	0	0.123346190277672
ENSMUSG00000022656.15	17.733678145474	11.7214333440586	15.3150539698048	6.98924949136761	9.5178975216514	7.31705140624864
ENSMUSG00000022657.9	0	0	0	0	0	0
ENSMUSG00000022658.10	207.836406798331	309.304571044628	350.833267030724	216.826117645593	227.67905833517	200.75863538879
ENSMUSG00000022659.13	0	0	0	0.16252384008283	0	0
ENSMUSG00000022661.14	47.1011549875815	26.6811207520894	15.5580892034359	118.746548004488	141.641867763261	243.463591071916
ENSMUSG00000022663.3	26.704735828504	17.7120638253527	22.4446151388772	20.2391345680758	22.7596861481246	26.2244263382724
ENSMUSG00000022664.11	6.7794331450207	5.1421489581182	7.69699514702919	6.11789913414253	5.57623457020607	5.32364743625851
